date,Close,High,Low,Open,Volume,VolWeiAvgPrc
2021-02-19 10:00:00,1.21432,1.21438,1.21281,1.21339,5570,1.2136
2021-02-19 11:00:00,1.2138,1.21444,1.2132,1.21427,4241,1.2138
2021-02-19 12:00:00,1.21362,1.21417,1.2131,1.21377,4724,1.2136
2021-02-19 13:00:00,1.21305,1.21427,1.2125,1.21364,6184,1.2133
2021-02-19 14:00:00,1.21257,1.21323,1.2117,1.21301,6776,1.2123
2021-02-19 15:00:00,1.21278,1.21336,1.2118,1.21259,6840,1.2126
2021-02-19 16:00:00,1.21361,1.21401,1.2121,1.21281,4833,1.2133
2021-02-19 17:00:00,1.21268,1.2138,1.2121,1.2136,4225,1.213
2021-02-19 18:00:00,1.2111,1.21276,1.2106,1.21271,4324,1.2115
2021-02-19 19:00:00,1.21153,1.21168,1.2109,1.2111,2947,1.2113
2021-02-19 20:00:00,1.21163,1.212,1.2113,1.21152,2612,1.2117
2021-02-19 21:00:00,1.21179,1.2119,1.2112,1.21167,1723,1.2116
2021-02-19 22:00:00,1.2109,1.21177,1.2103,1.2103,3,1.211
2021-02-20 23:00:00,1.2119,1.2119,1.2119,1.2119,1,1.2119
2021-02-21 20:00:00,1.21118,1.21118,1.21097,1.21097,2,1.2111
2021-02-21 21:00:00,1.21138,1.21207,1.21124,1.21149,89,1.2117
2021-02-21 22:00:00,1.21201,1.21235,1.21133,1.21138,174,1.2119
2021-02-21 23:00:00,1.21243,1.21289,1.21147,1.21211,2358,1.2122
2021-02-22 00:00:00,1.21233,1.2131,1.2113,1.21244,2163,1.2125
2021-02-22 01:00:00,1.21256,1.21356,1.2122,1.21232,4149,1.213
2021-02-22 02:00:00,1.21202,1.21291,1.2111,1.21263,4868,1.212
2021-02-22 03:00:00,1.21194,1.21207,1.2114,1.21203,3434,1.2118
2021-02-22 04:00:00,1.21207,1.2124,1.2118,1.21197,2439,1.2122
2021-02-22 05:00:00,1.21202,1.21231,1.2117,1.21206,2481,1.2121
2021-02-22 06:00:00,1.21192,1.2125,1.2117,1.212,2723,1.2121
2021-02-22 07:00:00,1.21094,1.21191,1.2104,1.21189,5793,1.211
2021-02-22 08:00:00,1.21001,1.21237,1.209,1.21093,7768,1.2105
2021-02-22 09:00:00,1.21082,1.21169,1.2097,1.21002,6612,1.2107
2021-02-22 10:00:00,1.21289,1.2135,1.2106,1.21082,4891,1.2122
2021-02-22 11:00:00,1.21367,1.21444,1.2125,1.2129,5036,1.2135
2021-02-22 12:00:00,1.21362,1.21407,1.213,1.21366,4824,1.2136
2021-02-22 13:00:00,1.21469,1.21543,1.2128,1.21365,7027,1.214
2021-02-22 14:00:00,1.21459,1.21494,1.21291,1.21473,8582,1.2142
2021-02-22 15:00:00,1.21389,1.21542,1.2133,1.21457,9263,1.2146
2021-02-22 16:00:00,1.21546,1.21564,1.21346,1.2139,5956,1.2146
2021-02-22 17:00:00,1.21653,1.21675,1.2152,1.21547,4158,1.2161
2021-02-22 18:00:00,1.21656,1.21694,1.2162,1.21652,2947,1.2166
2021-02-22 19:00:00,1.21674,1.2169,1.2163,1.21657,2602,1.2167
2021-02-22 20:00:00,1.21515,1.21674,1.215,1.21674,2983,1.2158
2021-02-22 21:00:00,1.21562,1.2166,1.2149,1.21515,1667,1.2154
2021-02-22 22:00:00,1.216,1.2161,1.21524,1.21562,2031,1.2159
2021-02-22 23:00:00,1.21639,1.21672,1.21568,1.21584,2029,1.2164
2021-02-23 00:00:00,1.21707,1.21729,1.2161,1.21638,2371,1.2166
2021-02-23 01:00:00,1.21755,1.21771,1.2162,1.21707,3510,1.2171
2021-02-23 02:00:00,1.21699,1.21772,1.2167,1.21757,2735,1.2173
2021-02-23 03:00:00,1.21668,1.2171,1.2163,1.21699,2058,1.2167
2021-02-23 04:00:00,1.21719,1.2172,1.2164,1.21668,1523,1.2168
2021-02-23 05:00:00,1.217,1.2173,1.2168,1.21718,1982,1.2171
2021-02-23 06:00:00,1.21704,1.21717,1.2162,1.21699,2263,1.2167
2021-02-23 07:00:00,1.21699,1.21802,1.2167,1.21707,4289,1.2172
2021-02-23 08:00:00,1.21591,1.2174,1.2153,1.21698,6639,1.2162
2021-02-23 09:00:00,1.21491,1.21591,1.2144,1.21588,6539,1.2152
2021-02-23 10:00:00,1.21466,1.21546,1.2142,1.21489,5950,1.2149
2021-02-23 11:00:00,1.21537,1.21557,1.2142,1.21463,5072,1.2149
2021-02-23 12:00:00,1.21425,1.2158,1.21353,1.21538,5285,1.2151
2021-02-23 13:00:00,1.21494,1.21509,1.2139,1.21425,5671,1.2144
2021-02-23 14:00:00,1.21412,1.21537,1.2133,1.21493,6971,1.2145
2021-02-23 15:00:00,1.21591,1.2166,1.2136,1.2142,8104,1.2153
2021-02-23 16:00:00,1.21424,1.21659,1.21409,1.21588,5229,1.2155
2021-02-23 17:00:00,1.2146,1.21504,1.214,1.21413,4478,1.2146
2021-02-23 18:00:00,1.21534,1.21548,1.2144,1.21455,4387,1.215
2021-02-23 19:00:00,1.21439,1.21576,1.2141,1.21535,3566,1.2152
2021-02-23 20:00:00,1.2147,1.21504,1.2141,1.2144,2644,1.2147
2021-02-23 21:00:00,1.21489,1.21504,1.2141,1.2147,1728,1.2146
2021-02-23 22:00:00,1.21491,1.21539,1.21428,1.21489,3274,1.2151
2021-02-23 23:00:00,1.21508,1.2155,1.21427,1.21491,2066,1.215
2021-02-24 00:00:00,1.21549,1.21581,1.2149,1.21507,3251,1.2155
2021-02-24 01:00:00,1.21585,1.21664,1.2147,1.21548,7273,1.2158
2021-02-24 02:00:00,1.21558,1.21623,1.215,1.21586,4678,1.2157
2021-02-24 03:00:00,1.21522,1.2157,1.2149,1.21558,3737,1.2155
2021-02-24 04:00:00,1.21484,1.21525,1.2146,1.21523,2495,1.215
2021-02-24 05:00:00,1.21479,1.2149,1.2144,1.21485,3166,1.2147
2021-02-24 06:00:00,1.21567,1.21574,1.2143,1.21475,3339,1.2151
2021-02-24 07:00:00,1.21552,1.21609,1.2151,1.21566,5085,1.2157
2021-02-24 08:00:00,1.21675,1.21746,1.2151,1.21555,8485,1.2164
2021-02-24 09:00:00,1.21624,1.21746,1.2158,1.21683,6930,1.2166
2021-02-24 10:00:00,1.21582,1.21652,1.2148,1.21627,5483,1.2156
2021-02-24 11:00:00,1.21635,1.21696,1.2155,1.2158,5049,1.2162
2021-02-24 12:00:00,1.21557,1.21725,1.2153,1.21634,5875,1.2165
2021-02-24 13:00:00,1.21335,1.21575,1.21229,1.21559,10310,1.2139
2021-02-24 14:00:00,1.2132,1.21388,1.2128,1.21333,10140,1.2134
2021-02-24 15:00:00,1.21219,1.21348,1.2109,1.21321,11347,1.212
2021-02-24 16:00:00,1.21411,1.21432,1.21209,1.21223,7385,1.2132
2021-02-24 17:00:00,1.21417,1.2147,1.2138,1.21418,5210,1.2143
2021-02-24 18:00:00,1.2145,1.21492,1.2138,1.21419,4155,1.2144
2021-02-24 19:00:00,1.21479,1.21507,1.2141,1.21448,3266,1.2147
2021-02-24 20:00:00,1.21661,1.2169,1.2146,1.21473,3739,1.216
2021-02-24 21:00:00,1.2169,1.21744,1.2161,1.21666,2541,1.2169
2021-02-24 22:00:00,1.21654,1.21717,1.21595,1.2169,2282,1.2164
2021-02-24 23:00:00,1.21695,1.21712,1.2163,1.21656,2378,1.2167
2021-02-25 00:00:00,1.21623,1.21698,1.2159,1.21692,2929,1.2164
2021-02-25 01:00:00,1.21572,1.21645,1.2155,1.21627,4471,1.2161
2021-02-25 02:00:00,1.216,1.21632,1.2154,1.21575,3038,1.216
2021-02-25 03:00:00,1.21679,1.21698,1.2158,1.21597,2716,1.2164
2021-02-25 04:00:00,1.21763,1.21773,1.2166,1.21689,2951,1.2173
2021-02-25 05:00:00,1.21771,1.2183,1.2174,1.21762,3298,1.218
2021-02-25 06:00:00,1.21811,1.2182,1.2173,1.21777,3352,1.2178
2021-02-25 07:00:00,1.21872,1.21887,1.2167,1.21807,5351,1.2175
2021-02-25 08:00:00,1.2208,1.22084,1.2186,1.21871,7118,1.2197
2021-02-25 09:00:00,1.22199,1.22228,1.2203,1.22079,7414,1.2213
2021-02-25 10:00:00,1.22276,1.22357,1.2217,1.22199,7463,1.2226
2021-02-25 11:00:00,1.22291,1.22376,1.2222,1.22284,7305,1.223
2021-02-25 12:00:00,1.22257,1.22369,1.2223,1.22295,6446,1.2231
2021-02-25 13:00:00,1.22124,1.22342,1.2211,1.2226,8294,1.2226
2021-02-25 14:00:00,1.22407,1.22428,1.2208,1.22123,10010,1.2224
2021-02-25 15:00:00,1.22231,1.22432,1.2217,1.22411,12073,1.2226
2021-02-25 16:00:00,1.22291,1.22331,1.2215,1.22229,8829,1.2224
2021-02-25 17:00:00,1.22126,1.22386,1.2211,1.22283,9559,1.2229
2021-02-25 18:00:00,1.21802,1.22137,1.216,1.22124,14548,1.2185
2021-02-25 19:00:00,1.21853,1.21932,1.21738,1.21801,9282,1.2185
2021-02-25 20:00:00,1.21628,1.21873,1.2162,1.21851,7974,1.2174
2021-02-25 21:00:00,1.21745,1.21782,1.21628,1.21628,3284,1.2171
2021-02-25 22:00:00,1.21824,1.2184,1.21689,1.2174,1783,1.218
2021-02-25 23:00:00,1.21576,1.21831,1.2156,1.21825,4647,1.2172
2021-02-26 00:00:00,1.21572,1.2176,1.2137,1.21576,7258,1.2152
2021-02-26 01:00:00,1.2162,1.21651,1.2149,1.21562,7114,1.2157
2021-02-26 02:00:00,1.21722,1.21827,1.2161,1.21637,5485,1.2174
2021-02-26 03:00:00,1.21595,1.21757,1.2158,1.21723,4264,1.2168
2021-02-26 04:00:00,1.21548,1.21613,1.2144,1.21596,4757,1.2153
2021-02-26 05:00:00,1.21536,1.21597,1.2148,1.21546,5376,1.2155
2021-02-26 06:00:00,1.21547,1.21595,1.21466,1.21538,5193,1.2155
2021-02-26 07:00:00,1.21348,1.2155,1.2128,1.21541,9988,1.2139
2021-02-26 08:00:00,1.21494,1.21595,1.21333,1.21346,9548,1.2148
2021-02-26 09:00:00,1.21251,1.2151,1.2121,1.21495,8683,1.2138
2021-02-26 10:00:00,1.21137,1.21293,1.2113,1.2125,7688,1.2122
2021-02-26 11:00:00,1.21069,1.21239,1.2092,1.21138,9585,1.2107
2021-02-26 12:00:00,1.21146,1.21222,1.2102,1.2107,9169,1.2114
2021-02-26 13:00:00,1.21236,1.21252,1.2105,1.21148,10277,1.2117
2021-02-26 14:00:00,1.21247,1.21379,1.21156,1.21237,10383,1.2126
2021-02-26 15:00:00,1.21384,1.21414,1.21091,1.21244,14737,1.2123
2021-02-26 16:00:00,1.20916,1.214,1.2089,1.21387,12528,1.2107
2021-02-26 17:00:00,1.20798,1.20941,1.2072,1.2092,7980,1.2082
2021-02-26 18:00:00,1.20832,1.20864,1.207,1.20799,7149,1.2081
2021-02-26 19:00:00,1.20769,1.209,1.2075,1.20828,5325,1.2083
2021-02-26 20:00:00,1.20654,1.20794,1.2063,1.20781,5074,1.2075
2021-02-26 21:00:00,1.20708,1.20744,1.2061,1.20656,3415,1.2069
2021-02-26 22:00:00,1.20695,1.20706,1.20685,1.20685,3,1.207
2021-02-28 20:00:00,1.20669,1.20669,1.20665,1.20665,4,1.2067
2021-02-28 21:00:00,1.20684,1.20719,1.20666,1.20671,76,1.2069
2021-02-28 22:00:00,1.20737,1.20767,1.20684,1.20684,291,1.2073
2021-02-28 23:00:00,1.20901,1.20916,1.20704,1.20732,3600,1.2084
2021-03-01 00:00:00,1.20916,1.2101,1.20859,1.20905,4262,1.2093
2021-03-01 01:00:00,1.20834,1.20956,1.2081,1.20914,5491,1.2088
2021-03-01 02:00:00,1.20835,1.20888,1.2078,1.20839,5157,1.2083
2021-03-01 03:00:00,1.20817,1.20877,1.208,1.20837,3789,1.2084
2021-03-01 04:00:00,1.20774,1.2084,1.2073,1.20818,3429,1.2078
2021-03-01 05:00:00,1.20846,1.2085,1.2075,1.20776,3854,1.2081
2021-03-01 06:00:00,1.20904,1.2093,1.2081,1.20849,3745,1.2087
2021-03-01 07:00:00,1.2076,1.20925,1.2074,1.20903,5471,1.2087
2021-03-01 08:00:00,1.2055,1.20792,1.2049,1.20762,7104,1.2062
2021-03-01 09:00:00,1.20384,1.20555,1.2028,1.20549,6419,1.2041
2021-03-01 10:00:00,1.20438,1.20546,1.2036,1.20381,5222,1.2044
2021-03-01 11:00:00,1.20439,1.20556,1.2036,1.20437,5630,1.2046
2021-03-01 12:00:00,1.20447,1.20474,1.2039,1.20436,5180,1.2044
2021-03-01 13:00:00,1.20526,1.20542,1.2039,1.20448,5876,1.2047
2021-03-01 14:00:00,1.20407,1.20687,1.204,1.2053,9183,1.205
2021-03-01 15:00:00,1.20495,1.20534,1.20272,1.20378,10128,1.204
2021-03-01 16:00:00,1.20535,1.2059,1.2046,1.20494,6569,1.2053
2021-03-01 17:00:00,1.20407,1.20611,1.2039,1.20537,5123,1.2053
2021-03-01 18:00:00,1.20441,1.20474,1.2031,1.2041,4379,1.204
2021-03-01 19:00:00,1.20458,1.20515,1.204,1.20443,3338,1.2045
2021-03-01 20:00:00,1.20445,1.20482,1.2041,1.20462,3512,1.2045
2021-03-01 21:00:00,1.20475,1.20494,1.2042,1.20447,1878,1.2046
2021-03-01 22:00:00,1.20496,1.20512,1.204,1.20475,1351,1.2047
2021-03-01 23:00:00,1.20485,1.20504,1.2044,1.20495,1631,1.2048
2021-03-02 00:00:00,1.20385,1.20491,1.2036,1.20484,3076,1.2045
2021-03-02 01:00:00,1.20309,1.20408,1.2026,1.20384,4843,1.2033
2021-03-02 02:00:00,1.20212,1.20358,1.2014,1.20312,4804,1.2029
2021-03-02 03:00:00,1.20267,1.20277,1.2016,1.20211,5014,1.2023
2021-03-02 04:00:00,1.20208,1.20276,1.2017,1.20266,2470,1.2023
2021-03-02 05:00:00,1.20214,1.20242,1.2015,1.20211,3998,1.202
2021-03-02 06:00:00,1.20224,1.2027,1.2019,1.20216,3634,1.2024
2021-03-02 07:00:00,1.2007,1.20233,1.2002,1.20225,6266,1.2011
2021-03-02 08:00:00,1.20022,1.20164,1.1998,1.20077,6854,1.2007
2021-03-02 09:00:00,1.20061,1.20147,1.19915,1.2002,7527,1.2006
2021-03-02 10:00:00,1.20237,1.20273,1.2005,1.20064,6404,1.2018
2021-03-02 11:00:00,1.20329,1.20368,1.2019,1.20233,5133,1.2025
2021-03-02 14:00:00,1.20427,1.20464,1.2036,1.20432,5270,1.2041
2021-03-02 15:00:00,1.20625,1.20637,1.2033,1.20419,9363,1.2042
2021-03-02 16:00:00,1.20786,1.20803,1.20585,1.20623,8135,1.2071
2021-03-02 17:00:00,1.20796,1.20844,1.2075,1.20784,4608,1.2079
2021-03-02 18:00:00,1.20858,1.20891,1.2078,1.20797,3963,1.2085
2021-03-02 19:00:00,1.20837,1.20872,1.208,1.20852,3327,1.2085
2021-03-02 20:00:00,1.20891,1.2095,1.2083,1.20838,3326,1.2091
2021-03-02 21:00:00,1.20873,1.20906,1.2084,1.20893,2001,1.2088
2021-03-02 22:00:00,1.2083,1.2091,1.20809,1.20873,2455,1.2085
2021-03-02 23:00:00,1.20848,1.20884,1.2082,1.20838,1966,1.2085
2021-03-03 00:00:00,1.20862,1.209,1.2082,1.20845,2352,1.2087
2021-03-03 01:00:00,1.20897,1.20932,1.2083,1.2086,3226,1.209
2021-03-03 02:00:00,1.20836,1.2092,1.2082,1.20915,2366,1.2086
2021-03-03 03:00:00,1.20827,1.20864,1.2081,1.20835,2048,1.2084
2021-03-03 04:00:00,1.20884,1.20896,1.2081,1.2081,1910,1.2087
2021-03-03 05:00:00,1.20841,1.20893,1.2082,1.20882,2139,1.2087
2021-03-03 06:00:00,1.20823,1.2086,1.2077,1.20839,2730,1.2081
2021-03-03 07:00:00,1.20937,1.21078,1.2079,1.20821,5596,1.2093
2021-03-03 08:00:00,1.20754,1.2094,1.2073,1.20938,6998,1.2082
2021-03-03 09:00:00,1.21009,1.21129,1.2074,1.2075,7621,1.2093
2021-03-03 10:00:00,1.20834,1.21033,1.2081,1.2101,5813,1.2092
2021-03-03 11:00:00,1.20621,1.20846,1.2058,1.20835,6021,1.2074
2021-03-03 12:00:00,1.20633,1.20682,1.2057,1.20622,5094,1.2064
2021-03-03 13:00:00,1.20549,1.20652,1.2043,1.20633,9632,1.2052
2021-03-03 14:00:00,1.20536,1.20627,1.20427,1.20547,10328,1.2054
2021-03-03 15:00:00,1.20727,1.20752,1.20467,1.20552,11881,1.2059
2021-03-03 16:00:00,1.20733,1.20806,1.207,1.20731,7534,1.2075
2021-03-03 17:00:00,1.20701,1.20734,1.2064,1.20734,5433,1.2069
2021-03-03 18:00:00,1.20727,1.20785,1.2067,1.207,4943,1.2074
2021-03-03 19:00:00,1.20653,1.2073,1.2063,1.20727,4780,1.2068
2021-03-03 20:00:00,1.2062,1.2073,1.20606,1.20652,4817,1.2068
2021-03-03 21:00:00,1.2061,1.2067,1.206,1.20621,2482,1.2064
2021-03-03 22:00:00,1.20619,1.20667,1.20568,1.2061,803,1.2063
2021-03-03 23:00:00,1.20466,1.20665,1.2043,1.20628,2574,1.2054
2021-03-04 00:00:00,1.2059,1.2062,1.2045,1.20464,4037,1.2057
2021-03-04 01:00:00,1.206,1.20622,1.2045,1.20595,3866,1.2054
2021-03-04 02:00:00,1.20538,1.20628,1.2048,1.20621,3276,1.2055
2021-03-04 03:00:00,1.20489,1.2056,1.2047,1.20539,3148,1.2052
2021-03-04 04:00:00,1.20554,1.20554,1.2043,1.20487,3799,1.205
2021-03-04 05:00:00,1.2054,1.20598,1.2051,1.20556,3842,1.2056
2021-03-04 06:00:00,1.2059,1.20614,1.2054,1.20554,3523,1.2058
2021-03-04 07:00:00,1.20519,1.20626,1.2051,1.20607,4996,1.2056
2021-03-04 08:00:00,1.20405,1.20577,1.2036,1.20521,7969,1.2045
2021-03-04 09:00:00,1.2032,1.20419,1.2025,1.20402,7326,1.2034
2021-03-04 10:00:00,1.2049,1.2049,1.203,1.20325,6983,1.2039
2021-03-04 11:00:00,1.20346,1.20491,1.2032,1.20488,5810,1.2041
2021-03-04 12:00:00,1.2032,1.20402,1.2027,1.20348,5297,1.2034
2021-03-04 13:00:00,1.20357,1.20384,1.2027,1.20321,6768,1.2034
2021-03-04 14:00:00,1.20382,1.20427,1.2032,1.20356,7769,1.2038
2021-03-04 15:00:00,1.204,1.20444,1.2021,1.20382,10913,1.2032
2021-03-04 16:00:00,1.20441,1.20536,1.2038,1.20405,8006,1.2045
2021-03-04 17:00:00,1.19939,1.205,1.19901,1.20438,14643,1.2016
2021-03-04 18:00:00,1.19681,1.2,1.1965,1.19937,13482,1.1981
2021-03-04 19:00:00,1.19656,1.19791,1.19644,1.19684,10229,1.1972
2021-03-04 20:00:00,1.19703,1.19724,1.196,1.19657,8877,1.1968
2021-03-04 21:00:00,1.1971,1.19748,1.1967,1.19703,2779,1.1972
2021-03-04 22:00:00,1.19753,1.1978,1.19623,1.1971,3099,1.1973
2021-03-04 23:00:00,1.19664,1.19755,1.196,1.19751,3191,1.1966
2021-03-05 00:00:00,1.19666,1.19686,1.19557,1.19668,4398,1.1964
2021-03-05 01:00:00,1.19607,1.19666,1.1952,1.19655,5807,1.1958
2021-03-05 02:00:00,1.1963,1.19638,1.195,1.19606,4461,1.1957
2021-03-05 03:00:00,1.19624,1.1965,1.1957,1.1963,4045,1.1962
2021-03-05 04:00:00,1.19562,1.19635,1.1954,1.19625,3373,1.1958
2021-03-05 05:00:00,1.19595,1.19617,1.1955,1.19562,3959,1.1959
2021-03-05 06:00:00,1.19536,1.196,1.1952,1.19594,3943,1.1957
2021-03-05 07:00:00,1.19503,1.1961,1.1947,1.19531,6689,1.1955
2021-03-05 08:00:00,1.19268,1.19526,1.19139,1.19497,9601,1.1931
2021-03-05 09:00:00,1.19277,1.19384,1.19209,1.19266,8865,1.1928
2021-03-05 10:00:00,1.19302,1.19426,1.1926,1.19272,6583,1.1934
2021-03-05 11:00:00,1.19315,1.19394,1.1922,1.19305,6871,1.1932
2021-03-05 12:00:00,1.19354,1.19432,1.1929,1.19317,6393,1.1936
2021-03-05 13:00:00,1.19179,1.19412,1.18932,1.19351,12163,1.1921
2021-03-05 14:00:00,1.19156,1.19463,1.1908,1.19181,14097,1.1929
2021-03-05 15:00:00,1.19063,1.19289,1.1905,1.19157,14838,1.1919
2021-03-05 16:00:00,1.19138,1.19175,1.1905,1.19064,11551,1.1912
2021-03-05 17:00:00,1.19118,1.19197,1.1904,1.19137,8493,1.1912
2021-03-05 18:00:00,1.19129,1.19183,1.1904,1.19117,7089,1.1912
2021-03-05 19:00:00,1.19124,1.1918,1.1906,1.19131,5022,1.1913
2021-03-05 20:00:00,1.19161,1.1923,1.1909,1.19121,4082,1.1916
2021-03-05 21:00:00,1.1911,1.192,1.1908,1.19163,2664,1.1916
2021-03-05 22:00:00,1.19088,1.19146,1.19038,1.19038,4,1.1908
2021-03-07 20:00:00,1.19128,1.1913,1.19111,1.19123,4,1.1912
2021-03-07 21:00:00,1.19174,1.19174,1.19124,1.19124,16,1.1916
2021-03-07 22:00:00,1.1917,1.19201,1.19151,1.19174,387,1.1918
2021-03-07 23:00:00,1.1926,1.19318,1.19156,1.19189,4208,1.1925
2021-03-08 00:00:00,1.19258,1.1932,1.1917,1.19259,3353,1.1925
2021-03-08 01:00:00,1.1927,1.19286,1.1917,1.19258,4148,1.1925
2021-03-08 02:00:00,1.19055,1.19281,1.1899,1.19269,4447,1.1914
2021-03-08 03:00:00,1.19017,1.19061,1.1897,1.19055,3965,1.1901
2021-03-08 04:00:00,1.19054,1.1912,1.1897,1.19,2682,1.1902
2021-03-08 05:00:00,1.1912,1.1913,1.1904,1.19056,3530,1.1909
2021-03-08 06:00:00,1.18917,1.19145,1.18881,1.19119,3429,1.1905
2021-03-08 07:00:00,1.1886,1.18978,1.1878,1.18929,4152,1.1887
2021-03-08 08:00:00,1.18771,1.18964,1.1874,1.1886,5177,1.1888
2021-03-08 09:00:00,1.18718,1.18795,1.1864,1.18775,4575,1.1872
2021-03-08 10:00:00,1.18782,1.18807,1.1866,1.1872,3640,1.1875
2021-03-08 11:00:00,1.18675,1.18805,1.1866,1.18784,3499,1.1876
2021-03-08 12:00:00,1.18618,1.18728,1.1857,1.18675,3910,1.1865
2021-03-08 13:00:00,1.18711,1.18745,1.1855,1.18615,5213,1.1866
2021-03-08 14:00:00,1.18783,1.18871,1.1869,1.1871,6597,1.1876
2021-03-08 15:00:00,1.18579,1.18867,1.1856,1.18787,7448,1.1875
2021-03-08 16:00:00,1.18486,1.18628,1.1845,1.18574,4898,1.1856
2021-03-08 17:00:00,1.1856,1.18599,1.1845,1.18486,3721,1.1854
2021-03-08 18:00:00,1.18526,1.1865,1.1851,1.18567,3311,1.1859
2021-03-08 19:00:00,1.18579,1.18585,1.1851,1.18537,2825,1.1855
2021-03-08 20:00:00,1.18449,1.18581,1.1844,1.18578,2425,1.185
2021-03-08 21:00:00,1.18461,1.18473,1.1842,1.1845,1290,1.1845
2021-03-08 22:00:00,1.18465,1.185,1.1843,1.18461,791,1.1846
2021-03-08 23:00:00,1.18507,1.1853,1.18456,1.18483,1340,1.185
2021-03-09 00:00:00,1.18439,1.18522,1.1835,1.18514,2867,1.1844
2021-03-09 01:00:00,1.1838,1.1849,1.1834,1.18433,3829,1.1841
2021-03-09 02:00:00,1.18547,1.1856,1.1836,1.18381,3843,1.1849
2021-03-09 03:00:00,1.18647,1.18669,1.1852,1.18548,3288,1.1859
2021-03-09 04:00:00,1.18573,1.18662,1.1854,1.18649,2413,1.1859
2021-03-09 05:00:00,1.18538,1.18594,1.18527,1.18573,2021,1.1856
2021-03-09 06:00:00,1.18574,1.1863,1.1851,1.18537,2495,1.1859
2021-03-09 07:00:00,1.18803,1.1888,1.18505,1.1857,4782,1.1871
2021-03-09 08:00:00,1.1896,1.18982,1.1875,1.18806,4800,1.1885
2021-03-09 09:00:00,1.19054,1.19086,1.1891,1.18959,4470,1.1899
2021-03-09 10:00:00,1.19008,1.19093,1.1896,1.19052,3933,1.1903
2021-03-09 11:00:00,1.1904,1.19156,1.1899,1.19006,3870,1.1908
2021-03-09 12:00:00,1.18875,1.19043,1.1885,1.19035,3816,1.1896
2021-03-09 13:00:00,1.18907,1.18976,1.1882,1.18877,4606,1.189
2021-03-09 14:00:00,1.19015,1.19075,1.18825,1.18913,5950,1.1896
2021-03-09 15:00:00,1.18856,1.19088,1.1881,1.19009,6290,1.1898
2021-03-09 16:00:00,1.18849,1.18931,1.1881,1.18856,4215,1.1887
2021-03-09 17:00:00,1.18857,1.18911,1.1882,1.18849,2797,1.1886
2021-03-09 18:00:00,1.1894,1.18952,1.1883,1.1886,3406,1.1891
2021-03-09 19:00:00,1.19,1.19042,1.1892,1.18939,2132,1.1898
2021-03-09 20:00:00,1.19013,1.1905,1.1898,1.19002,2012,1.1902
2021-03-09 21:00:00,1.1899,1.19025,1.1896,1.19011,1271,1.19
2021-03-09 22:00:00,1.1902,1.19025,1.1889,1.1899,833,1.1898
2021-03-09 23:00:00,1.18968,1.19027,1.1895,1.19021,1208,1.1898
2021-03-10 00:00:00,1.18934,1.1897,1.1886,1.18967,2083,1.1891
2021-03-10 01:00:00,1.1885,1.18975,1.1882,1.18935,2615,1.189
2021-03-10 02:00:00,1.18811,1.18854,1.1875,1.18849,2810,1.1881
2021-03-10 03:00:00,1.18801,1.1883,1.1877,1.18812,2318,1.1881
2021-03-10 04:00:00,1.1877,1.1882,1.1875,1.18802,1760,1.1879
2021-03-10 05:00:00,1.18753,1.188,1.1869,1.18795,2219,1.1875
2021-03-10 06:00:00,1.1875,1.1879,1.1867,1.18751,2507,1.1873
2021-03-10 07:00:00,1.18845,1.18862,1.1873,1.18775,3044,1.188
2021-03-10 08:00:00,1.18957,1.18967,1.187,1.1884,4305,1.1883
2021-03-10 09:00:00,1.18994,1.19013,1.1891,1.18955,3314,1.1897
2021-03-10 10:00:00,1.18949,1.19044,1.1891,1.18995,3439,1.1897
2021-03-10 11:00:00,1.18906,1.18974,1.1884,1.18954,3211,1.1891
2021-03-10 12:00:00,1.18855,1.18961,1.1881,1.18904,3579,1.1891
2021-03-10 13:00:00,1.19101,1.19125,1.1881,1.18853,7206,1.1898
2021-03-10 14:00:00,1.19133,1.19246,1.1905,1.19099,6930,1.1917
2021-03-10 15:00:00,1.18965,1.19165,1.1885,1.19132,7728,1.1899
2021-03-10 16:00:00,1.18986,1.18998,1.1887,1.18962,6092,1.1894
2021-03-10 17:00:00,1.19082,1.19123,1.1896,1.18984,4969,1.1903
2021-03-10 18:00:00,1.1913,1.19224,1.19015,1.19082,8318,1.1913
2021-03-10 19:00:00,1.19201,1.19238,1.1911,1.19142,4653,1.192
2021-03-10 20:00:00,1.19271,1.19274,1.1918,1.1921,3668,1.1922
2021-03-10 21:00:00,1.19285,1.193,1.1922,1.19266,2064,1.1927
2021-03-10 22:00:00,1.19257,1.19291,1.19114,1.19282,2497,1.1926
2021-03-10 23:00:00,1.1923,1.19289,1.1923,1.19258,1704,1.1926
2021-03-11 00:00:00,1.19191,1.1929,1.1914,1.19242,3135,1.1922
2021-03-11 01:00:00,1.19216,1.19242,1.1916,1.1919,3330,1.1921
2021-03-11 02:00:00,1.19287,1.1935,1.19217,1.19218,3424,1.193
2021-03-11 03:00:00,1.19308,1.19333,1.1926,1.19289,2527,1.193
2021-03-11 04:00:00,1.19273,1.1932,1.1923,1.19317,2363,1.1927
2021-03-11 05:00:00,1.19271,1.1929,1.1924,1.19266,2920,1.1927
2021-03-11 06:00:00,1.19301,1.19321,1.1917,1.19276,3154,1.1925
2021-03-11 07:00:00,1.19384,1.19463,1.1923,1.19304,4890,1.1937
